product_availability,product_average_rating,product_brand,product_features,product_image,product_name,product_price,product_shipping
In stock.,Not Available,NIBOSI,"Minimalist watches design with a unique texture of dial. This classic simple gent's wrist watch will be greatly suitable for any occasion.,Perfect watches for all kind of business, casual, indoor activities or daily use .,ultrathin dial stainless steel strap quartz wrist watch for men,Perfect for all kind of business, casual, indoor activities or daily use,30M Waterproof:water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing",https://images-na.ssl-images-amazon.com/images/I/71YXp91wIPL._UL1500_.jpg,NIBOSI Analogue Black Dial Men's Watch,350.00,FREE Delivery
Only 1 left in stock.,Not Available,JACQUES LEMANS,"Movement Chronograph Quartz Watch,Glass-Mineral,Dial Color-Brown , Strap Color-Silver,case Material-Steel, Strap Material -Steel,Two year from the date of purchase. This warranty covers manufacturing defects on the watch itself (movement, case, crystal). Other parts than the above are not covered by this warranty.In case you want to claim warranty, please  contact us on 8291276711 or write to us at skybirdinc.feedback@gmail.com.",https://images-na.ssl-images-amazon.com/images/I/81LBiE4dSSL._UL1500_.jpg,Jacques Lemans Chronograph 1-1117JN Men's Watch,660.00,FREE Delivery.
In stock.,Not Available,NIBOSI,"ACCURATE TIME KEEPING:High quality Japanese movement with analog display, provide precise time keeping.,WATERPROOF: For everyday use, prevent sweat, rain / Splash, Do not recommend wearing when swimming or bathing, not suitable for diving, swimming, snorkeling, water-related work,MATERIAL and METAL: Mineral crystals Lens of the quartz watches can resist carving and pressing.,You can adjust the strap with the included tool pin,GOOD AFTER SALE SERVICE: Our Wristwatch is backed by our manufacturer 60 day money back guarantee If you have any problem,please feel free to contact us,we will try our best to solve your problem.",https://images-na.ssl-images-amazon.com/images/I/71afKm%2BXbcL._UL1500_.jpg,NIBOSI Analog Black Dial Men's Watch,600.00,FREE Delivery
In stock.,Not Available,NIBOSI,"Minimalist watches design with a unique texture of dial. This classic simple gent's wrist watch will be greatly suitable for any occasion.,Perfect watches for all kind of business, casual, indoor activities or daily use .,ultrathin dial stainless steel strap quartz wrist watch for men,Perfect for all kind of business, casual, indoor activities or daily use,30M Waterproof:water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing",https://images-na.ssl-images-amazon.com/images/I/71nnvShpPNL._UL1500_.jpg,NIBOSI Analogue Black Dial Men's Watch,750.00,FREE Delivery
In stock.,Not Available,SHOPTOSHOP,"Notifications from phone on watch like call, sms, whatsapp, facebook etc,Best In Segment Display, Touch, Chipset And Working Memory(Compared To All Products In This Segment),Feature: Sleep monitor,Sms: Local Sms; Sms Bluetooth Synchronization Push Entertainment: Mp3/Mp4b Local Player, Bluetooth Music Player Call Alert : Ringing And Vibration Alert Clock Display: 3 Sets Of Clock Display, Two-Way Search Pedometer: Sports Pedometer, Antilost, Camera, Sound Recorder, Calander, Calculator, Alarm. Push Notifications: Whatsapp , Facebook ,Call, missed call etc,This Watch has two working mode, One is through Bluetooth (BT calling) and another one is Network mode (Sim Card Inserted). It enable to make call or receive call and send or get Message via the sim card you inserted in it which means at this it will work like a real Cell phone. You can hang out without your Cell phone.,Compatibility: All Android and iOS Mobile Phone & Android Tablet PC. Android Mobile Phone: Samsung, HTC, Sony, LG, HUAWEI, ZTE, OPPO, XIAOMI, and so on. iOS Mobile Phone: iPhone 6, iPhone 6 plus, iPhone 5, iPhone 5s , iPhone 4, iPhone 4s (This Watch Is Perfect On Andriod Smart phones, It Can Also Work With Iphone As A Bluetooth Device, But Some Functions Like Notification Push, Remote Capture, Anti-Lost Are Currently Unavailable On Apple Iphone), Android (4.3 and above)",https://images-na.ssl-images-amazon.com/images/I/61BVSXged6L._SL1500_.jpg,"SHOPTOSHOP DZ09 Bluetooth Smart Watch with Touch Screen/Compatible with All 3G, 4G Phone Camera and Sim Card Support - Multi",844.00,FREE Delivery
In stock.,Not Available,Rich Club,"Black and white dial || round dial || premium watch|| suitable for - men and boys,Japanese watch movement || life: 3-4 years,Stainless steel strap || water resistant || stainless steel back,Package includes: 2 watch || company box || warranty card,One year manufacturer warranty",https://images-na.ssl-images-amazon.com/images/I/81N%2BrHc3zcL._UL1500_.jpg,Rich Club Analogue Men's & Boys' Watch (Black & White Dial Black & Silver Colored Strap) (Pack of 2),499.00,FREE Delivery
In stock.,Not Available,NIBOSI,"MATERIAL: High quality black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and watch hands are good working, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,You can adjust the strap with the included tool pin,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/61xAocXEDyL._UL1200_.jpg,NIBOSI Chronograph Black Dial Men's Watch,999.00,FREE Delivery
In stock.,Not Available,Titan,"Dial Color: White, Case Shape: Round, Dial Glass Material: Mineral,Band Color: Gold, Band Material: Stainless Steel,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Brass, LOCK MECHANISM: 3 Piece Sliding Clasp,Water Resistance Depth: 3 meters,24 Months Manufacturer Warranty,Remove plastic at crown to start the watch",https://images-na.ssl-images-amazon.com/images/I/81sTpiHh1YL._UL1500_.jpg,Titan Karishma Analog White Dial Men's Watch -NL1636YM01,545.00,FREE Delivery
In stock.,Not Available,Apple,"GPS,Always-On Retina display,30% larger screen,Swimproof,ECG app,Electrical and optical heart sensors,Store and stream music, podcasts, and audiobooks,Compass and elevation,Emergency SOS,Fall detection",https://images-na.ssl-images-amazon.com/images/I/71wu%2BHMAKBL._SL1500_.jpg,"Apple Watch Series 5 (GPS, 44mm) - Space Gray Aluminium Case with Black Sport Band",900.00,FREE Delivery
In stock.,Not Available,Titan,"Dial Color: Black, Case Shape: Round, Dial Glass Material: Mineral, Band Style: Bracelet,Band Color: Silver, Band Material: Stainless Steel,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Brass,Water Resistance Depth: 3 meters,24 Months Manufacturer Warranty,Remove plastic at crown to start the watch",https://images-na.ssl-images-amazon.com/images/I/61P9xyiYVdL._UL1042_.jpg,Titan Karishma Analog Black Dial Men's Watch -NL1639SM02,895.00,FREE Delivery
Only 1 left in stock.,Not Available,virom,"Color - Black Color,Useful for a wide range of activities,1/100 second precision with Lap Counter,12 hour format,Application : Bell Alarm, Stop Watch, Time,","[<Selector xpath=""//div[@id='imgTagWrapperId']/img/@src"" data='\ndata:image/jpeg;base64,/9j/4AAQSkZJR...'>]",Virom Digital Stopwatch Timer for Sports/Study/Exam,220.00,FREE Delivery.
In stock.,Not Available,TIMESTORE,"Stylish Megnet Strap Watch is Special Key Feature of this TIMESTORE Branded Watch with 12 months Warranty.,Strap Material : High Quality Metal | Movement: Quartz | Discount on Product 50% above,Dial Color : Black | Strap Color : Purple & RoseGold &BLUE & BLACK | Display Type : Analogue | Case Shape : Round,Wearabilty : Casual | Look : Designer | Gender : Girls & Women | Designer For Young People & Teenagers of India | Design : Classic,✅ All Products of TIMESTORE Brand are Quality Checked and Genuinely tested with QC Passed before Dispatch.","[<Selector xpath=""//div[@id='imgTagWrapperId']/img/@src"" data='\ndata:image/jpeg;base64,/9j/4AAQSkZJR...'>]",TIMESTORE Analogue Gold Dial Girls' Watch,279.00,FREE Delivery
Only 3 left in stock.,Not Available,NIBOSI,"Movement: Japanese quartz movement, precise quartz movement for accurate time keeping,Multifunction design: all small dial work, stopwatch, chronograph, calendar, business watch a gift for your family, friend, yourself,Japanese movement provide precise time keeping. Stainless steel strap,Its 30m waterproof: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,Watch warranty for 2 years",https://images-na.ssl-images-amazon.com/images/I/81XQAA61ddL._UL1500_.jpg,NIBOSI Chronograph Blue Dial Men's Watch,250.00,FREE Delivery
Only 2 left in stock.,Not Available,NIBOSI,"Minimalist watches design with a unique texture of dial. This classic simple gent's wrist watch will be greatly suitable for any occasion.,Perfect watches for all kind of business, casual, indoor activities or daily use .,ultrathin dial stainless steel strap quartz wrist watch for men,Perfect for all kind of business, casual, indoor activities or daily use,30M Waterproof:water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing",https://images-na.ssl-images-amazon.com/images/I/71qCBYstHcL._UL1500_.jpg,NIBOSI Analogue Black Dial Men's Watch,800.00,FREE Delivery
Only 1 left in stock.,Not Available,JACQUES LEMANS,"Movement Chronograph Quartz Watch,Two year from the date of purchase. This warranty covers manufacturing defects on the watch itself (movement, case, crystal). Other parts than the above are not covered by this warranty.In case you want to claim warranty, please  contact us on 8291276711 or write to us at skybirdinc.feedback@gmail.com.,Dial Color-Silver , Strap Color-Silver,case Material-Steel, Band Material-Stainless Steel,Display Type: Analog,CASE SIZE-44",https://images-na.ssl-images-amazon.com/images/I/81B4dmpFV3L._UL1500_.jpg,"Jacques Lemans 1-1117FN Sports Analogue Silver Dial Watch for Men, Boys",335.00,FREE Delivery.
Only 1 left in stock.,Not Available,LOUIS DEVIN,"Dial Color: Black Case Color: Black,Strap Type: Black Leather Strap,Feature: Day and Date Display,Package Contents: 1 Wrist Watch & Warranty Card,Warranty Summary: 1 Year Manufacturer's warranty on all the manufacturing defects including the machine movement. Any damages due to wear and tear or mishandling of the product are not covered under warranty. The quartz movement is covered under warranty but the cell is not covered under warranty.",https://images-na.ssl-images-amazon.com/images/I/81R795dmouL._UL1500_.jpg,LOUIS DEVIN Quartz Movement Analogue Black Dial and Leather Strap Men's Wrist Watch,369.00,"Saturday, July 4"
In stock.,Not Available,POPIO,"Compatible Device: Samsung Gear S3 Frontier Smart Watch | Area of coverage: Edge to Edge Full Screen Coverage,Hardness: High hardness level provides protection from accidental drop & scratches,Easy Installation: 2 Tempered Glass , 2 Dry & 2 Wet Wipes , 2 Dust Absorbers , 6 Guide Stickers,Additional features: Bubble proof, Scratch resistant, Anti fingerprint, Anti-glare, Anti-shatter, Touch sensitive",https://images-na.ssl-images-amazon.com/images/I/71YzLELuwlL._SL1500_.jpg,POPIO Tempered Glass Screen Protector For Samsung Gear S3 Frontier Smart Watch (Pack of 2) Edge to Edge Full Screen Coverage (Transparent),150.00,FREE Delivery
In stock.,Not Available,Fastrack,"Dial Color: Blue, Case Shape: Round, Dial Glass Material: Mineral,Band Color: Blue, Band Material: Silicone,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Brass, Case Diameter: 51.8 x 44.8 millimeters,Water Resistance Depth: 50 meters, Buckle Clasp,24 Months Manufacturer Warranty and 6 months Battery Warranty,Recommended for customers looking for a small dial sized watches",https://images-na.ssl-images-amazon.com/images/I/91wDanX02SL._UL1500_.jpg,Fastrack Economy 2013 Analog Blue Dial Men's Watch -NL3099SP05,050.00,FREE Delivery
In stock.,Not Available,M.G.R.J,"HD Clarity with 99% transparency and oleophobic anti-smudge coating maintain your devices original HD viewing experience and high-sensitivity touch response,Rounded edges for flawless integration and smooth feel,Precise laser cut tempered glass made with polished, rounded edges.,Scratch Proof: Don't get scratches even if scratched with keys in your pocket.,Anti-Shatter: If broken, the glass will break into small parts but stay in one piece, making it safer for glass screen of your Watch.",https://images-na.ssl-images-amazon.com/images/I/51rZZdWGhvL._SL1001_.jpg,M.G.R.J® Tempered Glass Screen Protector for Fossil Sport Smartwatch 43mm,149.00,FREE Delivery
In stock.,Not Available,Titan,"Dial Color: Black, Case Shape: Round, Dial Glass Material: Mineral,Band Color: Silver, Band Material: Stainless Steel,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Brass,Water Resistance Depth: 3 meters,24 Months Manufacturer Warranty,Remove plastic at crown to start the watch",https://images-na.ssl-images-amazon.com/images/I/71YR4BD9A%2BL._UL1500_.jpg,Titan Karishma Analog Black Dial Men's Watch -NK1636SM01,151.00,FREE Delivery
